OrderID,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,Year,Month,Day,PricePerItem,CartUtilization,IsReferred
ORD200352,C26637,Chair,5,173.96,995 Main St,Debit Card,Pending,TRK59546992,8,WINTER15,Instagram,869.8,2023,8,31,173.95999999999998,0.625,1
ORD200353,C16012,Tablet,1,630.82,171 Main St,Online,Delivered,TRK15195225,5,FREESHIP,Google,630.82,2025,3,28,630.82,0.2,1
ORD200354,C31772,Phone,1,693.41,992 Main St,Debit Card,Shipped,TRK11970357,4,No coupon,Instagram,693.41,2023,7,11,693.41,0.25,1
ORD200355,C18353,Tablet,3,433.33,677 Main St,Credit Card,Cancelled,TRK78766533,4,FREESHIP,Referral,1299.99,2025,6,3,433.33,0.75,1
ORD200356,C26966,Printer,5,374.58,907 Main St,Gift Card,Cancelled,TRK83889574,10,FREESHIP,Instagram,1872.9,2023,5,6,374.58000000000004,0.5,1
ORD200357,C74982,Laptop,5,408.56,398 Main St,Debit Card,Delivered,TRK98700702,8,FREESHIP,Instagram,2042.8,2023,7,8,408.56,0.625,1
ORD200358,C70633,Tablet,2,183.67,747 Main St,Online,Cancelled,TRK82540521,3,SAVE10,Google,367.34,2024,4,7,183.67,0.6666666666666666,1
ORD200359,C95643,Desk,4,606.57,303 Main St,Debit Card,Delivered,TRK23286689,5,WINTER15,Referral,2426.28,2023,6,9,606.57,0.8,1
ORD200360,C53810,Phone,4,589.57,779 Main St,Cash,Pending,TRK34630612,8,No coupon,Instagram,2358.28,2024,6,6,589.57,0.5,1
ORD200361,C53464,Printer,5,659.85,197 Main St,Credit Card,Delivered,TRK32743531,9,SAVE10,Facebook,3299.25,2024,6,29,659.85,0.5555555555555556,1
ORD200362,C53697,Monitor,4,206.84,312 Main St,Cash,Cancelled,TRK60476656,5,WINTER15,Instagram,827.36,2023,6,27,206.84,0.8,1
ORD200363,C31668,Laptop,5,113.87,871 Main St,Credit Card,Pending,TRK42584392,6,SAVE10,Email,569.35,2024,5,24,113.87,0.8333333333333334,1
ORD200364,C85282,Phone,5,628.74,740 Main St,Cash,Cancelled,TRK86767206,9,FREESHIP,Facebook,3143.7,2023,11,24,628.74,0.5555555555555556,1
ORD200365,C56796,Phone,1,678.38,607 Main St,Credit Card,Cancelled,TRK74263180,4,SAVE10,Referral,678.38,2025,2,14,678.38,0.25,1
ORD200366,C95213,Printer,3,602.24,603 Main St,Debit Card,Pending,TRK40630538,8,No coupon,Referral,1806.72,2023,2,10,602.24,0.375,1
ORD200367,C13108,Laptop,5,658.77,712 Main St,Gift Card,Pending,TRK82284400,10,FREESHIP,Instagram,3293.85,2024,4,25,658.77,0.5,1
ORD200368,C85322,Monitor,3,271.02,403 Main St,Credit Card,Cancelled,TRK89728869,6,No coupon,Google,813.06,2023,5,1,271.02,0.5,1
ORD200369,C43545,Monitor,5,375.25,216 Main St,Gift Card,Pending,TRK73937402,9,SAVE10,Email,1876.25,2024,12,22,375.25,0.5555555555555556,1
ORD200370,C80649,Phone,1,312.11,870 Main St,Online,Cancelled,TRK41143313,4,WINTER15,Facebook,312.11,2025,5,3,312.11,0.25,1
ORD200371,C59752,Phone,5,307.76,179 Main St,Gift Card,Pending,TRK82229639,9,FREESHIP,Google,1538.8,2023,1,5,307.76,0.5555555555555556,1
ORD200372,C53645,Chair,3,483.53,166 Main St,Cash,Returned,TRK12123939,4,No coupon,Referral,1450.59,2025,2,14,483.53,0.75,1
ORD200373,C60178,Laptop,3,341.15,969 Main St,Cash,Pending,TRK84505143,4,FREESHIP,Instagram,1023.45,2023,1,2,341.15000000000003,0.75,1
ORD200374,C20286,Monitor,1,571.9,129 Main St,Gift Card,Pending,TRK67648338,1,WINTER15,Instagram,571.9,2024,9,16,571.9,1.0,1
ORD200375,C87547,Monitor,4,95.03,400 Main St,Online,Shipped,TRK71027262,8,FREESHIP,Facebook,380.12,2025,1,16,95.03,0.5,1
ORD200376,C64549,Monitor,5,201.22,341 Main St,Debit Card,Pending,TRK20788231,6,FREESHIP,Facebook,1006.1,2023,8,24,201.22,0.8333333333333334,1
ORD200377,C24884,Monitor,1,260.26,625 Main St,Online,Pending,TRK44538419,5,WINTER15,Instagram,260.26,2024,7,22,260.26,0.2,1
ORD200378,C62666,Chair,5,64.5,148 Main St,Credit Card,Pending,TRK91029390,8,WINTER15,Instagram,322.5,2024,2,1,64.5,0.625,1
ORD200379,C47284,Phone,3,297.67,500 Main St,Online,Shipped,TRK85756094,6,No coupon,Google,893.01,2024,9,21,297.67,0.5,1
ORD200380,C35355,Printer,4,331.9,127 Main St,Cash,Pending,TRK52935059,5,SAVE10,Instagram,1327.6,2024,4,20,331.9,0.8,1
ORD200381,C29467,Chair,1,191.76,223 Main St,Credit Card,Returned,TRK98103385,1,FREESHIP,Instagram,191.76,2023,6,7,191.76,1.0,1
ORD200382,C26718,Printer,4,263.09,272 Main St,Debit Card,Shipped,TRK91702525,8,SAVE10,Google,1052.36,2025,1,30,263.09,0.5,1
ORD200383,C18944,Chair,4,393.8,837 Main St,Credit Card,Pending,TRK45275439,7,SAVE10,Email,1575.2,2023,1,20,393.8,0.5714285714285714,1
ORD200384,C35628,Chair,3,553.57,147 Main St,Credit Card,Returned,TRK45688220,4,FREESHIP,Facebook,1660.71,2024,11,24,553.57,0.75,1
ORD200385,C56851,Chair,5,191.63,752 Main St,Gift Card,Delivered,TRK65290904,6,FREESHIP,Facebook,958.15,2023,10,31,191.63,0.8333333333333334,1
ORD200386,C12421,Tablet,1,93.02,373 Main St,Online,Returned,TRK32588504,4,No coupon,Email,93.02,2023,4,28,93.02,0.25,1
ORD200387,C25316,Printer,2,39.53,904 Main St,Credit Card,Shipped,TRK55423551,3,WINTER15,Google,79.06,2024,6,27,39.53,0.6666666666666666,1
ORD200388,C22657,Printer,3,633.97,152 Main St,Cash,Pending,TRK49157047,7,WINTER15,Facebook,1901.91,2023,12,28,633.97,0.42857142857142855,1
ORD200389,C29703,Desk,4,697.5,558 Main St,Cash,Shipped,TRK40543461,7,FREESHIP,Referral,2790.0,2023,12,17,697.5,0.5714285714285714,1
ORD200390,C55996,Printer,5,508.69,885 Main St,Cash,Delivered,TRK30547638,10,FREESHIP,Google,2543.45,2023,7,14,508.68999999999994,0.5,1
ORD200391,C60037,Laptop,2,527.46,516 Main St,Debit Card,Cancelled,TRK82009557,3,FREESHIP,Referral,1054.92,2025,1,16,527.46,0.6666666666666666,1
ORD200392,C95100,Phone,1,627.2,197 Main St,Online,Delivered,TRK47366265,1,WINTER15,Email,627.2,2024,2,28,627.2,1.0,1
ORD200393,C39906,Printer,1,75.01,921 Main St,Credit Card,Returned,TRK24632134,3,No coupon,Google,75.01,2024,7,14,75.01,0.3333333333333333,1
ORD200394,C70148,Desk,5,529.55,359 Main St,Gift Card,Shipped,TRK34848650,10,No coupon,Facebook,2647.75,2023,7,5,529.55,0.5,1
ORD200395,C30010,Phone,3,127.41,830 Main St,Gift Card,Delivered,TRK35386084,7,SAVE10,Referral,382.23,2025,4,25,127.41000000000001,0.42857142857142855,1
ORD200396,C99217,Tablet,5,287.13,778 Main St,Online,Shipped,TRK82004594,10,SAVE10,Email,1435.65,2023,12,1,287.13,0.5,1
ORD200397,C30184,Monitor,1,427.06,987 Main St,Online,Cancelled,TRK86674704,1,WINTER15,Referral,427.06,2023,9,28,427.06,1.0,1
ORD200398,C50275,Phone,5,53.93,729 Main St,Gift Card,Shipped,TRK98925264,7,SAVE10,Instagram,269.65,2024,9,4,53.92999999999999,0.7142857142857143,1
ORD200399,C64641,Tablet,5,423.93,319 Main St,Debit Card,Returned,TRK32012588,5,FREESHIP,Facebook,2119.65,2024,1,7,423.93,1.0,1
ORD200400,C56266,Desk,4,160.22,304 Main St,Debit Card,Returned,TRK60088901,9,WINTER15,Instagram,640.88,2024,9,28,160.22,0.4444444444444444,1
ORD200401,C98635,Printer,1,538.68,197 Main St,Debit Card,Returned,TRK14225465,6,No coupon,Referral,538.68,2025,4,9,538.68,0.16666666666666666,1
ORD200402,C83026,Printer,5,337.38,858 Main St,Gift Card,Shipped,TRK79746259,5,No coupon,Referral,1686.9,2023,4,9,337.38,1.0,1
ORD200403,C28893,Tablet,1,620.21,740 Main St,Online,Returned,TRK98333066,1,FREESHIP,Referral,620.21,2024,11,10,620.21,1.0,1
ORD200404,C45482,Monitor,2,99.1,440 Main St,Cash,Delivered,TRK54571699,6,No coupon,Instagram,198.2,2023,3,9,99.1,0.3333333333333333,1
ORD200405,C97774,Monitor,4,451.97,603 Main St,Online,Cancelled,TRK64664424,7,WINTER15,Email,1807.88,2025,1,26,451.97,0.5714285714285714,1
ORD200406,C11657,Tablet,4,66.1,572 Main St,Cash,Returned,TRK50284486,9,WINTER15,Google,264.4,2023,12,10,66.1,0.4444444444444444,1
ORD200407,C85993,Tablet,4,547.32,250 Main St,Cash,Returned,TRK72547640,8,FREESHIP,Instagram,2189.28,2023,8,13,547.32,0.5,1
ORD200408,C11906,Printer,3,412.53,536 Main St,Online,Pending,TRK31140158,6,WINTER15,Google,1237.59,2025,1,1,412.53,0.5,1
ORD200409,C45187,Desk,5,84.13,767 Main St,Online,Delivered,TRK12320793,9,SAVE10,Google,420.65,2023,6,28,84.13,0.5555555555555556,1
ORD200410,C37375,Tablet,2,518.23,184 Main St,Debit Card,Shipped,TRK52470162,5,No coupon,Email,1036.46,2024,1,18,518.23,0.4,1
ORD200411,C66567,Desk,2,39.51,981 Main St,Online,Shipped,TRK21174822,5,No coupon,Facebook,79.02,2024,6,19,39.51,0.4,1
ORD200412,C42451,Tablet,5,133.01,246 Main St,Credit Card,Returned,TRK31313343,10,No coupon,Facebook,665.05,2025,4,11,133.01,0.5,1
ORD200413,C13923,Tablet,1,118.8,123 Main St,Online,Delivered,TRK87598790,6,SAVE10,Email,118.8,2023,10,8,118.8,0.16666666666666666,1
ORD200414,C11829,Desk,2,139.57,797 Main St,Cash,Delivered,TRK84229257,4,WINTER15,Facebook,279.14,2025,5,4,139.57,0.5,1
ORD200415,C62169,Chair,1,184.15,655 Main St,Gift Card,Shipped,TRK64558985,5,FREESHIP,Facebook,184.15,2025,4,6,184.15,0.2,1
ORD200416,C20881,Laptop,2,644.05,652 Main St,Gift Card,Cancelled,TRK26263902,5,WINTER15,Referral,1288.1,2023,7,18,644.05,0.4,1
ORD200417,C44492,Laptop,5,55.41,954 Main St,Online,Cancelled,TRK51429869,5,No coupon,Google,277.05,2023,10,24,55.410000000000004,1.0,1
ORD200418,C74169,Printer,1,310.93,862 Main St,Online,Cancelled,TRK66144809,3,No coupon,Facebook,310.93,2023,1,11,310.93,0.3333333333333333,1
ORD200419,C70999,Tablet,2,216.66,885 Main St,Debit Card,Pending,TRK75644156,6,FREESHIP,Instagram,433.32,2024,4,17,216.66,0.3333333333333333,1
ORD200420,C11921,Phone,1,452.7,439 Main St,Debit Card,Shipped,TRK91362635,5,FREESHIP,Instagram,452.7,2024,11,29,452.7,0.2,1
ORD200421,C50683,Chair,2,288.21,769 Main St,Debit Card,Cancelled,TRK53032122,5,No coupon,Email,576.42,2023,10,15,288.21,0.4,1
ORD200422,C76140,Phone,4,206.6,914 Main St,Gift Card,Returned,TRK25861469,6,WINTER15,Referral,826.4,2023,6,5,206.6,0.6666666666666666,1
ORD200423,C94311,Printer,4,685.2,195 Main St,Gift Card,Cancelled,TRK97308771,6,WINTER15,Google,2740.8,2024,7,20,685.2,0.6666666666666666,1
ORD200424,C49491,Chair,5,22.94,339 Main St,Cash,Pending,TRK64012257,10,No coupon,Email,114.7,2023,4,12,22.94,0.5,1
ORD200425,C40648,Laptop,2,301.88,488 Main St,Gift Card,Returned,TRK25325993,5,WINTER15,Email,603.76,2023,3,9,301.88,0.4,1
ORD200426,C40967,Monitor,5,57.45,315 Main St,Cash,Cancelled,TRK24839296,10,No coupon,Facebook,287.25,2025,3,16,57.45,0.5,1
ORD200427,C25406,Desk,1,161.24,379 Main St,Credit Card,Pending,TRK70952564,3,WINTER15,Instagram,161.24,2024,12,18,161.24,0.3333333333333333,1
ORD200428,C77085,Chair,4,262.58,895 Main St,Online,Cancelled,TRK57227640,8,WINTER15,Email,1050.32,2024,11,26,262.58,0.5,1
ORD200429,C38126,Printer,4,515.19,522 Main St,Credit Card,Pending,TRK90838498,9,SAVE10,Facebook,2060.76,2024,12,19,515.19,0.4444444444444444,1
ORD200430,C87448,Phone,1,450.07,433 Main St,Gift Card,Shipped,TRK44134016,6,FREESHIP,Google,450.07,2023,6,7,450.07,0.16666666666666666,1
ORD200431,C62312,Printer,1,52.54,651 Main St,Debit Card,Cancelled,TRK59623037,6,WINTER15,Facebook,52.54,2024,10,6,52.54,0.16666666666666666,1
ORD200432,C58443,Tablet,2,424.32,662 Main St,Credit Card,Returned,TRK77163738,6,No coupon,Referral,848.64,2023,9,4,424.32,0.3333333333333333,1
ORD200433,C36613,Monitor,3,631.64,785 Main St,Credit Card,Returned,TRK13282106,3,FREESHIP,Facebook,1894.92,2023,8,26,631.64,1.0,1
ORD200434,C73893,Printer,5,327.68,384 Main St,Credit Card,Returned,TRK85939879,6,No coupon,Facebook,1638.4,2023,10,22,327.68,0.8333333333333334,1
ORD200435,C48601,Printer,1,414.47,101 Main St,Debit Card,Returned,TRK97868309,3,FREESHIP,Instagram,414.47,2023,5,27,414.47,0.3333333333333333,1
ORD200436,C14568,Laptop,4,221.33,651 Main St,Online,Pending,TRK73545796,5,No coupon,Google,885.32,2023,2,11,221.33,0.8,1
ORD200437,C63378,Phone,1,512.39,955 Main St,Online,Delivered,TRK20863705,2,FREESHIP,Instagram,512.39,2024,4,18,512.39,0.5,1
ORD200438,C77800,Tablet,3,459.34,436 Main St,Gift Card,Pending,TRK27439574,3,SAVE10,Instagram,1378.02,2025,1,3,459.34,1.0,1
ORD200439,C91155,Tablet,1,146.32,321 Main St,Online,Shipped,TRK36260319,4,WINTER15,Facebook,146.32,2024,9,8,146.32,0.25,1
ORD200440,C60215,Desk,4,83.6,978 Main St,Debit Card,Pending,TRK31727767,4,SAVE10,Facebook,334.4,2024,11,5,83.6,1.0,1
ORD200441,C52915,Printer,2,328.54,475 Main St,Gift Card,Returned,TRK79466982,6,FREESHIP,Email,657.08,2023,12,13,328.54,0.3333333333333333,1
ORD200442,C72588,Chair,5,314.94,661 Main St,Cash,Pending,TRK43410829,8,SAVE10,Instagram,1574.7,2024,5,6,314.94,0.625,1
ORD200443,C61668,Chair,2,69.64,813 Main St,Cash,Returned,TRK58970302,6,No coupon,Facebook,139.28,2024,5,14,69.64,0.3333333333333333,1
ORD200444,C79508,Printer,1,135.17,585 Main St,Online,Shipped,TRK61882353,6,FREESHIP,Instagram,135.17,2024,6,8,135.17,0.16666666666666666,1
ORD200445,C94569,Phone,1,487.21,227 Main St,Cash,Delivered,TRK31351770,3,SAVE10,Referral,487.21,2024,3,23,487.21,0.3333333333333333,1
ORD200446,C89592,Laptop,5,509.58,262 Main St,Online,Delivered,TRK49442402,6,FREESHIP,Instagram,2547.9,2023,10,18,509.58000000000004,0.8333333333333334,1
ORD200447,C48207,Printer,2,416.81,356 Main St,Cash,Returned,TRK45355655,2,No coupon,Facebook,833.62,2024,4,7,416.81,1.0,1
ORD200448,C16776,Laptop,2,160.0,854 Main St,Cash,Pending,TRK12860600,4,SAVE10,Instagram,320.0,2023,9,4,160.0,0.5,1
ORD200449,C91518,Tablet,3,253.05,286 Main St,Online,Pending,TRK48688724,3,No coupon,Instagram,759.15,2024,8,26,253.04999999999998,1.0,1
ORD200450,C36408,Monitor,5,615.1,160 Main St,Gift Card,Returned,TRK94023253,10,WINTER15,Instagram,3075.5,2024,1,15,615.1,0.5,1
ORD200451,C14837,Monitor,1,183.18,647 Main St,Debit Card,Cancelled,TRK17501136,6,SAVE10,Email,183.18,2023,4,1,183.18,0.16666666666666666,1
ORD200452,C36467,Printer,1,75.78,581 Main St,Cash,Pending,TRK20863987,5,SAVE10,Google,75.78,2023,7,23,75.78,0.2,1
ORD200453,C15017,Tablet,1,675.57,492 Main St,Cash,Shipped,TRK51241924,1,WINTER15,Facebook,675.57,2025,5,2,675.57,1.0,1
ORD200454,C54759,Laptop,1,109.29,686 Main St,Debit Card,Cancelled,TRK75583042,5,FREESHIP,Google,109.29,2024,11,27,109.29,0.2,1
ORD200455,C58341,Phone,1,639.83,874 Main St,Debit Card,Pending,TRK32856728,2,SAVE10,Referral,639.83,2024,3,26,639.83,0.5,1
ORD200456,C94479,Desk,5,62.81,259 Main St,Credit Card,Shipped,TRK69089975,9,SAVE10,Facebook,314.05,2023,6,26,62.81,0.5555555555555556,1
ORD200457,C50236,Desk,4,615.83,545 Main St,Online,Returned,TRK67692578,4,WINTER15,Instagram,2463.32,2025,5,25,615.83,1.0,1
ORD200458,C31412,Monitor,4,510.58,196 Main St,Credit Card,Returned,TRK61946127,7,WINTER15,Email,2042.32,2024,7,2,510.58,0.5714285714285714,1
ORD200459,C90142,Desk,1,334.39,433 Main St,Credit Card,Returned,TRK39717191,2,No coupon,Instagram,334.39,2024,7,24,334.39,0.5,1
ORD200460,C83548,Laptop,1,144.25,474 Main St,Cash,Returned,TRK93822942,2,WINTER15,Referral,144.25,2024,10,6,144.25,0.5,1
ORD200461,C29697,Tablet,1,401.82,407 Main St,Credit Card,Shipped,TRK47776482,5,FREESHIP,Google,401.82,2024,6,8,401.82,0.2,1
ORD200462,C22991,Phone,1,252.68,731 Main St,Online,Cancelled,TRK32796086,1,No coupon,Referral,252.68,2025,3,31,252.68,1.0,1
ORD200463,C25276,Laptop,5,662.78,214 Main St,Debit Card,Shipped,TRK14011732,9,SAVE10,Instagram,3313.9,2023,5,26,662.78,0.5555555555555556,1
ORD200464,C39176,Tablet,4,434.42,739 Main St,Online,Cancelled,TRK71418686,6,FREESHIP,Google,1737.68,2023,3,14,434.42,0.6666666666666666,1
ORD200465,C58773,Printer,5,513.49,391 Main St,Gift Card,Cancelled,TRK65438300,8,No coupon,Google,2567.45,2024,2,26,513.49,0.625,1
ORD200466,C37412,Phone,1,432.47,895 Main St,Cash,Delivered,TRK97829604,4,FREESHIP,Referral,432.47,2023,7,18,432.47,0.25,1
ORD200467,C36492,Desk,1,45.94,572 Main St,Cash,Cancelled,TRK44350440,2,WINTER15,Email,45.94,2024,8,30,45.94,0.5,1
ORD200468,C90110,Phone,1,418.36,998 Main St,Credit Card,Delivered,TRK60203957,5,FREESHIP,Email,418.36,2025,6,21,418.36,0.2,1
ORD200470,C25149,Tablet,4,263.62,672 Main St,Cash,Shipped,TRK33538608,5,SAVE10,Email,1054.48,2023,9,29,263.62,0.8,1
ORD200471,C52717,Desk,5,551.27,395 Main St,Online,Cancelled,TRK27625571,7,FREESHIP,Referral,2756.35,2025,4,19,551.27,0.7142857142857143,1
ORD200472,C60029,Chair,3,508.12,796 Main St,Credit Card,Cancelled,TRK86461316,8,FREESHIP,Referral,1524.36,2023,1,6,508.11999999999995,0.375,1
ORD200473,C28552,Chair,2,14.93,449 Main St,Online,Shipped,TRK71597160,4,No coupon,Facebook,29.86,2025,2,25,14.93,0.5,1
ORD200474,C72293,Printer,3,229.34,398 Main St,Credit Card,Shipped,TRK84378003,6,SAVE10,Referral,688.02,2023,11,15,229.34,0.5,1
ORD200475,C29844,Tablet,2,438.62,363 Main St,Cash,Cancelled,TRK91642337,3,SAVE10,Facebook,877.24,2025,4,19,438.62,0.6666666666666666,1
ORD200476,C77872,Phone,2,513.59,867 Main St,Online,Returned,TRK19292184,4,FREESHIP,Referral,1027.18,2024,1,15,513.59,0.5,1
ORD200477,C56564,Phone,2,253.74,481 Main St,Online,Shipped,TRK13166044,5,SAVE10,Google,507.48,2025,3,5,253.74,0.4,1
ORD200478,C16758,Tablet,3,62.77,914 Main St,Gift Card,Shipped,TRK88544431,6,FREESHIP,Referral,188.31,2024,11,1,62.77,0.5,1
ORD200479,C87011,Monitor,4,25.29,943 Main St,Credit Card,Pending,TRK21429162,8,No coupon,Google,101.16,2023,2,18,25.29,0.5,1
ORD200480,C21147,Chair,1,335.1,126 Main St,Debit Card,Pending,TRK93171043,6,FREESHIP,Referral,335.1,2023,6,16,335.1,0.16666666666666666,1
ORD200481,C94568,Laptop,4,484.85,317 Main St,Debit Card,Delivered,TRK58653915,5,WINTER15,Referral,1939.4,2023,4,23,484.85,0.8,1
ORD200482,C35852,Monitor,3,381.41,989 Main St,Online,Pending,TRK22302049,6,No coupon,Instagram,1144.23,2025,3,2,381.41,0.5,1
ORD200483,C66462,Phone,5,347.92,982 Main St,Cash,Pending,TRK52743700,6,WINTER15,Google,1739.6,2023,1,18,347.91999999999996,0.8333333333333334,1
ORD200484,C29092,Chair,4,15.01,767 Main St,Cash,Cancelled,TRK90455340,6,No coupon,Facebook,60.04,2024,5,29,15.01,0.6666666666666666,1
ORD200485,C46651,Chair,3,404.79,764 Main St,Cash,Shipped,TRK67679195,6,SAVE10,Instagram,1214.37,2023,8,1,404.78999999999996,0.5,1
ORD200486,C88981,Printer,4,611.26,558 Main St,Cash,Shipped,TRK75267873,5,SAVE10,Referral,2445.04,2023,2,3,611.26,0.8,1
ORD200487,C40136,Printer,3,346.52,211 Main St,Credit Card,Pending,TRK92924852,3,SAVE10,Google,1039.56,2023,3,9,346.52,1.0,1
ORD200488,C81573,Chair,1,36.65,556 Main St,Online,Cancelled,TRK96522994,1,WINTER15,Email,36.65,2024,12,5,36.65,1.0,1
ORD200489,C11940,Tablet,3,149.34,589 Main St,Gift Card,Cancelled,TRK85466461,7,WINTER15,Email,448.02,2023,9,5,149.34,0.42857142857142855,1
ORD200490,C50097,Chair,5,467.81,539 Main St,Online,Cancelled,TRK62785150,10,No coupon,Facebook,2339.05,2024,7,22,467.81000000000006,0.5,1
ORD200491,C98168,Phone,5,420.7,481 Main St,Cash,Pending,TRK56423359,5,WINTER15,Facebook,2103.5,2023,1,5,420.7,1.0,1
ORD200492,C39074,Laptop,5,606.52,103 Main St,Debit Card,Shipped,TRK13027036,6,SAVE10,Instagram,3032.6,2023,10,25,606.52,0.8333333333333334,1
ORD200493,C84908,Phone,1,420.26,372 Main St,Credit Card,Pending,TRK64135970,4,FREESHIP,Facebook,420.26,2025,1,28,420.26,0.25,1
ORD200494,C64516,Laptop,3,505.79,459 Main St,Debit Card,Pending,TRK63920573,3,FREESHIP,Referral,1517.37,2023,7,19,505.78999999999996,1.0,1
ORD200495,C63827,Phone,4,493.73,947 Main St,Debit Card,Pending,TRK35730581,6,SAVE10,Facebook,1974.92,2025,6,5,493.73,0.6666666666666666,1
ORD200496,C93618,Printer,3,201.21,249 Main St,Online,Cancelled,TRK66129326,3,SAVE10,Google,603.63,2025,3,14,201.21,1.0,1
ORD200497,C93948,Printer,3,112.29,454 Main St,Gift Card,Shipped,TRK77358113,6,No coupon,Google,336.87,2024,10,24,112.29,0.5,1
ORD200498,C73961,Tablet,4,132.56,306 Main St,Cash,Returned,TRK32607173,8,WINTER15,Instagram,530.24,2023,7,12,132.56,0.5,1
ORD200499,C18138,Printer,3,539.46,520 Main St,Credit Card,Shipped,TRK20289483,4,SAVE10,Facebook,1618.38,2023,4,6,539.46,0.75,1
ORD200500,C79475,Laptop,5,508.59,169 Main St,Cash,Returned,TRK42168516,8,WINTER15,Facebook,2542.95,2024,4,7,508.59,0.625,1
ORD200501,C88546,Desk,4,203.46,226 Main St,Credit Card,Pending,TRK19867754,7,SAVE10,Referral,813.84,2024,2,4,203.46,0.5714285714285714,1
ORD200502,C69332,Monitor,3,565.25,745 Main St,Debit Card,Returned,TRK65718848,7,SAVE10,Email,1695.75,2023,5,20,565.25,0.42857142857142855,1
ORD200503,C64554,Tablet,3,136.84,498 Main St,Online,Pending,TRK95384568,4,FREESHIP,Facebook,410.52,2023,8,31,136.84,0.75,1
ORD200504,C11676,Monitor,2,464.5,805 Main St,Online,Cancelled,TRK35726395,2,WINTER15,Instagram,929.0,2025,6,11,464.5,1.0,1
ORD200505,C36014,Printer,2,434.97,558 Main St,Online,Shipped,TRK97246526,7,No coupon,Email,869.94,2023,6,11,434.97,0.2857142857142857,1
ORD200506,C23279,Monitor,2,43.67,696 Main St,Cash,Returned,TRK58039693,4,WINTER15,Instagram,87.34,2023,7,25,43.67,0.5,1
ORD200507,C86481,Phone,1,171.59,546 Main St,Credit Card,Pending,TRK87513944,5,WINTER15,Email,171.59,2023,7,5,171.59,0.2,1
ORD200508,C39550,Phone,1,558.27,976 Main St,Online,Delivered,TRK24120267,1,No coupon,Referral,558.27,2025,5,14,558.27,1.0,1
ORD200509,C68937,Laptop,2,425.03,560 Main St,Cash,Returned,TRK31908657,2,WINTER15,Google,850.06,2023,2,15,425.03,1.0,1
ORD200510,C72533,Printer,1,376.76,389 Main St,Debit Card,Delivered,TRK51288986,5,SAVE10,Email,376.76,2024,12,16,376.76,0.2,1
ORD200511,C11415,Monitor,5,575.24,267 Main St,Cash,Delivered,TRK65061457,7,WINTER15,Email,2876.2,2024,3,15,575.24,0.7142857142857143,1
ORD200512,C14114,Desk,3,568.02,856 Main St,Online,Pending,TRK63290700,3,FREESHIP,Instagram,1704.06,2024,9,27,568.02,1.0,1
ORD200513,C64128,Tablet,3,94.88,533 Main St,Gift Card,Shipped,TRK37053575,8,No coupon,Referral,284.64,2025,2,9,94.88,0.375,1
ORD200514,C15629,Printer,3,304.15,492 Main St,Gift Card,Shipped,TRK64926044,3,WINTER15,Instagram,912.45,2023,4,16,304.15000000000003,1.0,1
ORD200515,C67561,Phone,3,553.52,160 Main St,Gift Card,Shipped,TRK75900717,4,FREESHIP,Facebook,1660.56,2023,3,14,553.52,0.75,1
ORD200516,C47022,Monitor,3,166.99,208 Main St,Cash,Returned,TRK28855040,8,No coupon,Facebook,500.97,2024,4,7,166.99,0.375,1
ORD200517,C55205,Tablet,4,198.35,943 Main St,Cash,Cancelled,TRK88141634,7,FREESHIP,Google,793.4,2024,4,9,198.35,0.5714285714285714,1
ORD200518,C30686,Printer,4,403.58,319 Main St,Online,Pending,TRK59807273,9,SAVE10,Referral,1614.32,2025,6,13,403.58,0.4444444444444444,1
ORD200519,C71797,Laptop,4,464.29,941 Main St,Debit Card,Returned,TRK66010667,5,SAVE10,Email,1857.16,2025,5,10,464.29,0.8,1
ORD200520,C66332,Monitor,3,635.98,959 Main St,Cash,Returned,TRK27063398,5,No coupon,Referral,1907.94,2023,3,10,635.98,0.6,1
ORD200521,C82318,Phone,1,528.06,991 Main St,Credit Card,Shipped,TRK37534165,2,No coupon,Facebook,528.06,2024,2,25,528.06,0.5,1
ORD200522,C66254,Chair,1,515.32,740 Main St,Gift Card,Cancelled,TRK82843861,1,FREESHIP,Email,515.32,2024,4,20,515.32,1.0,1
ORD200523,C65083,Desk,4,657.79,652 Main St,Credit Card,Returned,TRK60937148,6,WINTER15,Google,2631.16,2025,2,18,657.79,0.6666666666666666,1
ORD200524,C44778,Phone,1,153.0,103 Main St,Credit Card,Returned,TRK92617366,4,No coupon,Referral,153.0,2023,10,25,153.0,0.25,1
ORD200525,C54499,Monitor,1,668.48,160 Main St,Debit Card,Shipped,TRK18061555,1,SAVE10,Email,668.48,2023,12,3,668.48,1.0,1
ORD200526,C91201,Desk,2,46.5,837 Main St,Cash,Returned,TRK63526023,7,WINTER15,Google,93.0,2024,2,29,46.5,0.2857142857142857,1
ORD200527,C27202,Chair,5,653.47,967 Main St,Credit Card,Cancelled,TRK75406128,10,SAVE10,Referral,3267.35,2024,8,19,653.47,0.5,1
ORD200528,C32011,Chair,1,628.89,686 Main St,Credit Card,Returned,TRK70997744,2,SAVE10,Referral,628.89,2025,2,26,628.89,0.5,1
